,chunk_byte_size,chunk_number_in_heap,chunk_ptrs,chunk_vns
chunk_byte_size,1.0,0.03327294983262869,-0.015371739758418464,0.9999994402639997
chunk_number_in_heap,0.03327294983262869,1.0,-0.014066776137100289,0.033262219172163515
chunk_ptrs,-0.015371739758418464,-0.014066776137100289,1.0,-0.016327164489250583
chunk_vns,0.9999994402639997,0.033262219172163515,-0.016327164489250583,1.0
