,embedded_0,embedded_1,embedded_2,embedded_3,embedded_4,embedded_5,embedded_6,embedded_7
embedded_0,,,,,,,,
embedded_1,,1.0,-0.9319214933973706,-0.8624133681565475,-0.7410047180401093,0.838741859112222,-0.9085482082167273,-0.82558345042294
embedded_2,,-0.9319214933973706,1.0,0.9757185727069975,0.9243813979956615,-0.978624802513891,0.9909062425565095,0.9709635019408228
embedded_3,,-0.8624133681565475,0.9757185727069975,1.0,0.9780297466380937,-0.9870008697034904,0.9948059106856022,0.9595046245310132
embedded_4,,-0.7410047180401093,0.9243813979956615,0.9780297466380937,1.0,-0.9781638938319817,0.9536603924481284,0.9532230034729998
embedded_5,,0.838741859112222,-0.978624802513891,-0.9870008697034904,-0.9781638938319817,1.0,-0.9824099681969178,-0.9916895856103508
embedded_6,,-0.9085482082167273,0.9909062425565095,0.9948059106856022,0.9536603924481284,-0.9824099681969178,1.0,0.9595032769704763
embedded_7,,-0.82558345042294,0.9709635019408228,0.9595046245310132,0.9532230034729998,-0.9916895856103508,0.9595032769704763,1.0
