,chns_children_2,chns_children_3,chunk_byte_size,chunk_number_in_heap,chunk_ptrs,chunk_vns,ptrs_ancestor_1,ptrs_ancestor_2,ptrs_ancestor_3,ptrs_ancestor_4,ptrs_ancestor_5,ptrs_ancestor_6,ptrs_ancestor_7,ptrs_ancestor_8,ptrs_children_1,ptrs_children_2,ptrs_children_3,ptrs_children_4,ptrs_children_5,ptrs_children_6,ptrs_children_7,ptrs_children_8
ptrs_ancestor_5,0.0015631768216391997,0.022228578627153796,0.2118913326943592,-0.169594858713009,0.9017528769829655,0.13156304711231492,0.9017528769829655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017528769829655,0.7084845961665561,0.2135696466380717,0.18040886128920594,0.14642555665623047,0.11540704907696053,0.08848522669554523,0.07516563969792388
ptrs_ancestor_6,0.0015631768216391997,0.022228578627153796,0.2118913326943592,-0.169594858713009,0.9017528769829655,0.13156304711231492,0.9017528769829655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017528769829655,0.7084845961665561,0.2135696466380717,0.18040886128920594,0.14642555665623047,0.11540704907696053,0.08848522669554523,0.07516563969792388
ptrs_ancestor_7,0.0015631768216391997,0.022228578627153796,0.2118913326943592,-0.169594858713009,0.9017528769829655,0.13156304711231492,0.9017528769829655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017528769829655,0.7084845961665561,0.2135696466380717,0.18040886128920594,0.14642555665623047,0.11540704907696053,0.08848522669554523,0.07516563969792388
ptrs_ancestor_8,0.0015631768216391997,0.022228578627153796,0.2118913326943592,-0.169594858713009,0.9017528769829655,0.13156304711231492,0.9017528769829655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017528769829655,0.7084845961665561,0.2135696466380717,0.18040886128920594,0.14642555665623047,0.11540704907696053,0.08848522669554523,0.07516563969792388
ptrs_children_1,0.001391381961919871,0.0273935153711987,0.3232801682463701,0.011702866695828108,1.0,0.23654473367774917,1.0,0.9017528769829655,0.9017528769829655,0.9017528769829655,0.9017528769829655,0.9017528769829655,0.9017528769829655,0.9017528769829655,1.0,0.7185456871146948,0.21962606172583113,0.1811682757535423,0.15303850765124075,0.1259869415909048,0.1023421769928742,0.08829119730916461
ptrs_children_2,-0.002211213151539843,0.009832108539788099,0.2417812196563817,-0.23652979342831604,0.7185456871146948,0.1796285706030426,0.7185456871146948,0.7084845961665561,0.7084845961665561,0.7084845961665561,0.7084845961665561,0.7084845961665561,0.7084845961665561,0.7084845961665561,0.7185456871146948,1.0,0.363151547262942,0.31003691231730196,0.27216629330312225,0.25043484041341824,0.2142474731023839,0.21052618390836664
ptrs_children_3,0.06453778471475727,-0.0006856921308481574,0.09239648450201203,-0.020271509668959103,0.21962606172583113,0.07385458735177747,0.21962606172583113,0.2135696466380717,0.2135696466380717,0.2135696466380717,0.2135696466380717,0.2135696466380717,0.2135696466380717,0.2135696466380717,0.21962606172583113,0.363151547262942,1.0,0.8455526162210879,0.7379833937106989,0.6010429446892461,0.4902650049110536,0.43608083274669107
ptrs_children_4,0.04333696588046762,0.060743960242746885,0.013228876343107836,-0.02203223140780289,0.1811682757535423,-0.0037706702935376268,0.1811682757535423,0.18040886128920594,0.18040886128920594,0.18040886128920594,0.18040886128920594,0.18040886128920594,0.18040886128920594,0.18040886128920594,0.1811682757535423,0.31003691231730196,0.8455526162210879,1.0,0.8701806965536361,0.715624270087637,0.5840584559212776,0.5189695826303519
ptrs_children_5,0.006655971805366149,0.03482885315422879,0.007213555577808651,-0.025018638252612278,0.15303850765124075,-0.007175858527710594,0.15303850765124075,0.14642555665623047,0.14642555665623047,0.14642555665623047,0.14642555665623047,0.14642555665623047,0.14642555665623047,0.14642555665623047,0.15303850765124075,0.27216629330312225,0.7379833937106989,0.8701806965536361,1.0,0.8231448545142147,0.6724560271918661,0.5974951413710492
ptrs_children_6,0.008296109953179826,0.02099956713261074,0.0015691782528082796,-0.030120594506430544,0.1259869415909048,-0.010393216424532862,0.1259869415909048,0.11540704907696053,0.11540704907696053,0.11540704907696053,0.11540704907696053,0.11540704907696053,0.11540704907696053,0.11540704907696053,0.1259869415909048,0.25043484041341824,0.6010429446892461,0.715624270087637,0.8231448545142147,1.0,0.8165267679639588,0.726600704477918
ptrs_children_7,0.0004982084929797817,0.025832641473189484,-0.003500819361864833,-0.03190772779291275,0.1023421769928742,-0.013342017360161556,0.1023421769928742,0.08848522669554523,0.08848522669554523,0.08848522669554523,0.08848522669554523,0.08848522669554523,0.08848522669554523,0.08848522669554523,0.1023421769928742,0.2142474731023839,0.4902650049110536,0.5840584559212776,0.6724560271918661,0.8165267679639588,1.0,0.889867586692434
ptrs_children_8,-0.00034978778251638524,-0.0003064866859412595,-0.003347865977979174,-0.02864015105417457,0.08829119730916461,-0.011846497589785631,0.08829119730916461,0.07516563969792388,0.07516563969792388,0.07516563969792388,0.07516563969792388,0.07516563969792388,0.07516563969792388,0.07516563969792388,0.08829119730916461,0.21052618390836664,0.43608083274669107,0.5189695826303519,0.5974951413710492,0.726600704477918,0.889867586692434,1.0
