,chns_children_2,chns_children_3,chunk_byte_size,chunk_number_in_heap,chunk_ptrs,chunk_vns,ptrs_ancestor_1,ptrs_ancestor_2,ptrs_ancestor_3,ptrs_ancestor_4,ptrs_ancestor_5,ptrs_ancestor_6,ptrs_ancestor_7,ptrs_ancestor_8,ptrs_children_1,ptrs_children_2,ptrs_children_3,ptrs_children_4,ptrs_children_5,ptrs_children_6,ptrs_children_7,ptrs_children_8
ptrs_ancestor_5,0.023215559268896426,0.005693205336603857,0.13357348404982583,-0.03611348644455723,0.9923468169218338,0.10122612284731206,0.9923468169218338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9923468169218338,0.7081227887212157,0.18897465694314525,0.17706460701879684,0.17297873469064806,0.16641399708284293,0.1588453733900837,0.023048295023162586
ptrs_ancestor_6,0.023215559268896426,0.005693205336603857,0.13357348404982583,-0.03611348644455723,0.9923468169218338,0.10122612284731206,0.9923468169218338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9923468169218338,0.7081227887212157,0.18897465694314525,0.17706460701879684,0.17297873469064806,0.16641399708284293,0.1588453733900837,0.023048295023162586
ptrs_ancestor_7,0.023215559268896426,0.005693205336603857,0.13357348404982583,-0.03611348644455723,0.9923468169218338,0.10122612284731206,0.9923468169218338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9923468169218338,0.7081227887212157,0.18897465694314525,0.17706460701879684,0.17297873469064806,0.16641399708284293,0.1588453733900837,0.023048295023162586
ptrs_ancestor_8,0.023215559268896426,0.005693205336603857,0.13357348404982583,-0.03611348644455723,0.9923468169218338,0.10122612284731206,0.9923468169218338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9923468169218338,0.7081227887212157,0.18897465694314525,0.17706460701879684,0.17297873469064806,0.16641399708284293,0.1588453733900837,0.023048295023162586
ptrs_children_1,0.020453832059260574,0.004398754443263723,0.13703052399397192,-0.002910781566804185,1.0,0.10444373312074756,1.0,0.9923468169218338,0.9923468169218338,0.9923468169218338,0.9923468169218338,0.9923468169218338,0.9923468169218338,0.9923468169218338,1.0,0.7163052136669856,0.1801948388113878,0.17059662002863665,0.16838224543563035,0.16531757178180212,0.16011531414294883,0.01831507651497942
ptrs_children_2,0.006045016019414268,0.001039378703047712,0.03793677610917332,-0.05252500692089378,0.7163052136669856,0.014353502244799657,0.7163052136669856,0.7081227887212157,0.7081227887212157,0.7081227887212157,0.7081227887212157,0.7081227887212157,0.7081227887212157,0.7081227887212157,0.7163052136669856,1.0,0.1815620654524507,0.17367667707939147,0.17020175040567967,0.16760100526255794,0.1615975881519822,0.022989242671445802
ptrs_children_3,0.05462001217170431,-0.0006938750109198512,0.016959684717738923,-0.01701371453805513,0.1801948388113878,0.011055722290924223,0.1801948388113878,0.18897465694314525,0.18897465694314525,0.18897465694314525,0.18897465694314525,0.18897465694314525,0.18897465694314525,0.18897465694314525,0.1801948388113878,0.1815620654524507,1.0,0.9645334367627483,0.929020571588139,0.896839672566635,0.8501449617705559,0.11254523794996081
ptrs_children_4,0.06429271829392337,0.016215485858906996,0.013462234494959684,-0.020123269148447684,0.17059662002863665,0.007861954673316188,0.17059662002863665,0.17706460701879684,0.17706460701879684,0.17706460701879684,0.17706460701879684,0.17706460701879684,0.17706460701879684,0.17706460701879684,0.17059662002863665,0.17367667707939147,0.9645334367627483,1.0,0.9596347668899855,0.9222733990559767,0.8674217313384045,0.14076489312459786
ptrs_children_5,0.03957126249318957,0.0070818932964544805,0.012895940966191725,-0.02153267561538521,0.16838224543563035,0.007367649556472934,0.16838224543563035,0.17297873469064806,0.17297873469064806,0.17297873469064806,0.17297873469064806,0.17297873469064806,0.17297873469064806,0.17297873469064806,0.16838224543563035,0.17020175040567967,0.929020571588139,0.9596347668899855,1.0,0.9554704253791539,0.8992591071821922,0.17449012003519812
ptrs_children_6,0.0056646796354687485,0.003944476234911154,0.011740195663239653,-0.030101784010665496,0.16531757178180212,0.0063089880054990185,0.16531757178180212,0.16641399708284293,0.16641399708284293,0.16641399708284293,0.16641399708284293,0.16641399708284293,0.16641399708284293,0.16641399708284293,0.16531757178180212,0.16760100526255794,0.896839672566635,0.9222733990559767,0.9554704253791539,1.0,0.9408355731900345,0.20035696510362716
ptrs_children_7,0.00877629725515473,0.006803536860001075,0.011404518334950936,-0.033040439901662236,0.16011531414294883,0.006145128660485379,0.16011531414294883,0.1588453733900837,0.1588453733900837,0.1588453733900837,0.1588453733900837,0.1588453733900837,0.1588453733900837,0.1588453733900837,0.16011531414294883,0.1615975881519822,0.8501449617705559,0.8674217313384045,0.8992591071821922,0.9408355731900345,1.0,0.33304783244118114
ptrs_children_8,0.014718476222348639,-0.000347403977013516,0.0003607566499643595,-0.025590013193005377,0.01831507651497942,-0.0002442897985666283,0.01831507651497942,0.023048295023162586,0.023048295023162586,0.023048295023162586,0.023048295023162586,0.023048295023162586,0.023048295023162586,0.023048295023162586,0.01831507651497942,0.022989242671445802,0.11254523794996081,0.14076489312459786,0.17449012003519812,0.20035696510362716,0.33304783244118114,1.0
