,chunk_byte_size,chunk_number_in_heap,chunk_ptrs,chunk_vns
chunk_byte_size,1.0,-0.010974559801667859,0.8322509448144252,0.9989316704561362
chunk_number_in_heap,-0.010974559801667859,1.0,-0.003922999248879014,-0.011683271974981375
chunk_ptrs,0.8322509448144252,-0.003922999248879014,1.0,0.8059487323385389
chunk_vns,0.9989316704561362,-0.011683271974981375,0.8059487323385389,1.0
