,chns_ancestor_2,chns_ancestor_3,chns_ancestor_4,chns_ancestor_5,chns_ancestor_6,chns_ancestor_7,chns_ancestor_8,chns_children_2,chns_children_3,chns_children_4,chns_children_5,chns_children_6,chns_children_7,chns_children_8,chunk_byte_size,chunk_number_in_heap,chunk_ptrs,chunk_vns
chns_ancestor_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4619726792255935,0.5009942200363909,0.4603675659020822,0.4016783311536802,0.34954357016366133,0.3189400906315809,0.30204572960824155,0.2770431482047665,0.08031530690250745,0.45942113524357303,0.27116149163923553
chns_ancestor_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4619726792255935,0.5009942200363909,0.4603675659020822,0.4016783311536802,0.34954357016366133,0.3189400906315809,0.30204572960824155,0.2770431482047665,0.08031530690250745,0.45942113524357303,0.27116149163923553
chns_ancestor_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4619726792255935,0.5009942200363909,0.4603675659020822,0.4016783311536802,0.34954357016366133,0.3189400906315809,0.30204572960824155,0.2770431482047665,0.08031530690250745,0.45942113524357303,0.27116149163923553
chns_ancestor_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4619726792255935,0.5009942200363909,0.4603675659020822,0.4016783311536802,0.34954357016366133,0.3189400906315809,0.30204572960824155,0.2770431482047665,0.08031530690250745,0.45942113524357303,0.27116149163923553
chns_ancestor_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4619726792255935,0.5009942200363909,0.4603675659020822,0.4016783311536802,0.34954357016366133,0.3189400906315809,0.30204572960824155,0.2770431482047665,0.08031530690250745,0.45942113524357303,0.27116149163923553
chns_ancestor_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4619726792255935,0.5009942200363909,0.4603675659020822,0.4016783311536802,0.34954357016366133,0.3189400906315809,0.30204572960824155,0.2770431482047665,0.08031530690250745,0.45942113524357303,0.27116149163923553
chns_ancestor_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4619726792255935,0.5009942200363909,0.4603675659020822,0.4016783311536802,0.34954357016366133,0.3189400906315809,0.30204572960824155,0.2770431482047665,0.08031530690250745,0.45942113524357303,0.27116149163923553
chns_children_2,0.4619726792255935,0.4619726792255935,0.4619726792255935,0.4619726792255935,0.4619726792255935,0.4619726792255935,0.4619726792255935,1.0,0.9365630128881289,0.8536040253706164,0.7609978898152602,0.6933262785221568,0.6499499940427148,0.626202747227461,0.2832846233360825,0.024482723838459123,0.9982358887163012,0.2691483010857426
chns_children_3,0.5009942200363909,0.5009942200363909,0.5009942200363909,0.5009942200363909,0.5009942200363909,0.5009942200363909,0.5009942200363909,0.9365630128881289,1.0,0.9635296673734312,0.8808914953748375,0.7996781252970105,0.7469480617777753,0.7163238518113602,0.3232941241008815,0.022534414718445587,0.9354961317526641,0.3102918353304754
chns_children_4,0.4603675659020822,0.4603675659020822,0.4603675659020822,0.4603675659020822,0.4603675659020822,0.4603675659020822,0.4603675659020822,0.8536040253706164,0.9635296673734312,1.0,0.9683727682699952,0.9016206481722828,0.8448881201233553,0.8079790906484415,0.30212292612948344,0.013193142214730676,0.8568323320917751,0.29023969163697677
