,chunk_byte_size,chunk_number_in_heap,chunk_ptrs,chunk_vns
chunk_byte_size,1.0,-0.03197637762407563,0.18522386069163913,0.9602553232482582
chunk_number_in_heap,-0.03197637762407563,1.0,0.1412281849821614,-0.07258749849244636
chunk_ptrs,0.18522386069163913,0.1412281849821614,1.0,-0.0962206930844743
chunk_vns,0.9602553232482582,-0.07258749849244636,-0.0962206930844743,1.0
