,embedded_0,embedded_1,embedded_2,embedded_3,embedded_4,embedded_5,embedded_6,embedded_7
embedded_0,1.0,-0.8989375279240125,-0.9082537484824756,-0.5475905917819243,-0.7953459723132839,0.7853267177685942,,-0.926806221569266
embedded_1,-0.8989375279240125,1.0,0.9587816468163228,0.7587274422326016,0.9040015421276218,-0.8698707047987841,,0.9639437585322088
embedded_2,-0.9082537484824756,0.9587816468163228,1.0,0.5997075187164809,0.9747920315718894,-0.9643387600604504,,0.9927555689887483
embedded_3,-0.5475905917819243,0.7587274422326016,0.5997075187164809,1.0,0.5465953705857793,-0.4655204224827151,,0.6577036098964104
embedded_4,-0.7953459723132839,0.9040015421276218,0.9747920315718894,0.5465953705857793,1.0,-0.9950237543763325,,0.9536783151230324
embedded_5,0.7853267177685942,-0.8698707047987841,-0.9643387600604504,-0.4655204224827151,-0.9950237543763325,1.0,,-0.9366272532107072
embedded_6,,,,,,,,
embedded_7,-0.926806221569266,0.9639437585322088,0.9927555689887483,0.6577036098964104,0.9536783151230324,-0.9366272532107072,,1.0
