,chunk_byte_size,chunk_number_in_heap,chunk_ptrs,chunk_vns
chunk_byte_size,1.0,-0.010974559801667632,0.8322509448144151,0.9989316704562775
chunk_number_in_heap,-0.010974559801667632,1.0,-0.0039229992488792114,-0.011683271974981996
chunk_ptrs,0.8322509448144151,-0.0039229992488792114,1.0,0.8059487323384487
chunk_vns,0.9989316704562775,-0.011683271974981996,0.8059487323384487,1.0
