,chunk_byte_size,chunk_number_in_heap,chunk_ptrs,chunk_vns
chunk_byte_size,1.0,-0.017085741207258587,0.13471121478723821,0.9860420913911369
chunk_number_in_heap,-0.017085741207258587,1.0,-0.027736376588150126,-0.017057821819365885
chunk_ptrs,0.13471121478723821,-0.027736376588150126,1.0,-0.015766062531853964
chunk_vns,0.9860420913911369,-0.017057821819365885,-0.015766062531853964,1.0
