,0,00,000,0000,0001,001,0010,0011,01,010,0100,0101,011,0110,0111,1,10,100,1000,1001,101,1010,1011,11,110,1100,1101,111,1110,1111,chunk_byte_size,chunk_number_in_heap,chunk_ptrs,chunk_vns,kurt,mad,mean,shannon_entropy,skew,std_dev
0,1.0,0.9596221581911673,0.8647511754396683,0.7753220871181724,0.8735799295719412,0.8560657346670772,0.8553264119416564,0.836486736199875,0.8662818962110063,0.8736967989885195,0.8494245829101907,0.8662508967471959,0.8377855928264818,0.8208345768356426,0.8180502873117934,0.8522523969658223,0.8662661234235144,0.8559916714742277,0.8734221078062946,0.8127295494665456,0.8653206663454186,0.8583168075305317,0.8252211201793355,0.8288629549802666,0.8377565904489336,0.842564974468538,0.8161228442513411,0.7970588045931157,0.8179965224098519,0.7518305413127991,0.9723845651863119,0.16433498047015313,0.6290305500566555,0.9685643157856769,0.3836190567390992,-0.2505467103006039,-0.27167708538272667,-0.13814222362040637,0.32168241618871685,-0.21564683677580956
00,0.9596221581911673,1.0,0.9706986791341181,0.920823460291061,0.7096326906818439,0.6797779813923369,0.6849098369441331,0.658359620758753,0.6907822447992525,0.7075687648301713,0.675803498301583,0.7118710466473838,0.6564493180346668,0.6472379694964051,0.6364431440677962,0.6730837352648246,0.6907594412284565,0.6796745334317283,0.7093969640939837,0.6283251057935636,0.692731212227534,0.7020317518656731,0.6437754887822823,0.6476314014419647,0.6564085232371244,0.6676968377384411,0.6318410540619637,0.6208841282947816,0.6363771110656468,0.5864635771725184,0.8685417116947721,0.1385089465397091,0.7778358411254829,0.8606894811613649,0.5598636048607882,-0.312117637516812,-0.3785573282875833,-0.25901634754147657,0.4783533152170343,-0.256308852220385
000,0.8647511754396683,0.9706986791341181,1.0,0.987307537763569,0.5235005061471792,0.48361932941791846,0.4934795990638074,0.4620068016007881,0.4989531443269398,0.5248226354539309,0.4827768007677088,0.5437819990709051,0.4594789375197704,0.45792820956466723,0.44001091009466053,0.47780435379708164,0.49892507974450473,0.48349591139659376,0.5232094497207893,0.4270924069627774,0.5073330863523302,0.5336103676603111,0.44947152915160793,0.4506793259408734,0.45942991764920416,0.4729793060825426,0.436514987747304,0.42932097323680957,0.439938295890499,0.40562414454108464,0.7252420880377667,0.10765994076332547,0.8600678135091708,0.7143568016470723,0.6698996694859585,-0.34350705539304666,-0.44342981745842897,-0.3482767637080096,0.5770559132738045,-0.2736756085712854
0000,0.7753220871181724,0.920823460291061,0.987307537763569,1.0,0.3815373547334034,0.3406907888723569,0.35291669794108493,0.3200454471255206,0.357650405636762,0.38723093906150896,0.3416686673665458,0.41362380431020307,0.31757072926462765,0.32134784964340296,0.2987035128473796,0.33545423819124226,0.357620212628846,0.3405595649705914,0.3812215903018606,0.28725086734313304,0.36929412886908936,0.403643634947015,0.30996623719787314,0.3086588647724557,0.3175182017698281,0.33156741690444497,0.29693742189275457,0.2910521720634147,0.29862905686475305,0.27462453214749866,0.6087782766503179,0.08432313892516594,0.8834795026697324,0.5963205769941803,0.7265973729002679,-0.356815780405551,-0.4740929365414587,-0.3943187248091854,0.6269944363433179,-0.279703575761119
0001,0.8735799295719412,0.7096326906818439,0.5235005061471792,0.3815373547334034,1.0,0.9870211194578572,0.97881427545451,0.9719960787861507,0.9852816931433848,0.9771434419034379,0.9768606465819232,0.9458983761475496,0.9705642265186635,0.9412964979159036,0.9584509053395524,0.9812685261002763,0.9852801655344977,0.987006193615989,0.9999987356306974,0.9447218264062854,0.9715880767135195,0.9402353801213587,0.9531198995198807,0.9671462789368763,0.9705605483803224,0.9740484910073269,0.9476035989021927,0.9372795192774961,0.9584272947785313,0.8874892568100159,0.9550806776331173,0.17429245086743356,0.26607434673586683,0.9585591266380684,0.0009752476807940408,-0.08521512436185479,-0.0370754985037992,0.08838385096826717,-0.005228523483273075,-0.09243900989511308
001,0.8560657346670772,0.6797779813923369,0.48361932941791846,0.3406907888723569,0.9870211194578572,1.0,0.9885945410811589,0.987951808822638,0.9932820191545997,0.9754642118167549,0.9880889252064566,0.9332692236943478,0.9887112606533007,0.9599039395407317,0.9752449774820121,0.9933634342626745,0.9932845336139516,0.9999995579542683,0.9870502320188429,0.9851133264327423,0.974804541547302,0.9284731987088598,0.9730933151444873,0.9834419941166549,0.9887121988202016,0.9884744905335686,0.9691657309092776,0.9511962540313248,0.9752258696910276,0.8981441772841219,0.950104962149449,0.17595770833501095,0.20820914948176886,0.954726689238319,-0.005293928010193769,-0.08854344401148065,-0.025322937656385165,0.11951708231716461,-0.018907768455165112,-0.09837801662635841
0010,0.8553264119416564,0.6849098369441331,0.4934795990638074,0.35291669794108493,0.97881427545451,0.9885945410811589,1.0,0.953376501043197,0.9822661643609443,0.9782234789032893,0.9878354378306053,0.9385076624224656,0.9632462772133704,0.9342399443738632,0.9511781740982878,0.9757291130524939,0.9822679322622857,0.9885909144096626,0.9788357504465939,0.9706128538513177,0.9642919310839139,0.9234843294315611,0.9569185027475805,0.9589914669481232,0.9632477764594122,0.9663574770291115,0.9408202879363136,0.9284700045081999,0.9511644219580802,0.8774374115842466,0.9418002700293141,0.1744040821615547,0.2353682518815376,0.9457855102470105,-0.0013390422588249041,-0.08433124581633002,-0.0283549648106102,0.10905330880207491,-0.007596999255342409,-0.09106126721442348
0011,0.836486736199875,0.658359620758753,0.4620068016007881,0.3200454471255206,0.9719960787861507,0.987951808822638,0.953376501043197,1.0,0.9809932399020225,0.9494457799790389,0.9648660285979413,0.9057062765285827,0.9913768478937043,0.9634518445749495,0.9768016592330337,0.9878747841530178,0.9809965257614738,0.9879547519496459,0.9720325378615539,0.9765977354614279,0.9624379154805678,0.9115359953375107,0.9665808593043326,0.9851944526695403,0.991377198320911,0.9877057124276672,0.9752555214241001,0.9519474591834622,0.9767775185388065,0.8980813779051189,0.9360619144083607,0.1733666854337007,0.17536697755374217,0.9412275778596674,-0.009225700749000618,-0.09076439186511447,-0.02166795177851239,0.12743003169616132,-0.030054027925619887,-0.10355410756889699
01,0.8662818962110063,0.6907822447992525,0.4989531443269398,0.357650405636762,0.9852816931433848,0.9932820191545997,0.9822661643609443,0.9809932399020225,1.0,0.9892457071040447,0.9832665673233816,0.962465706657981,0.9877258115316111,0.9605175133611117,0.9725192213537718,0.9953678726475782,0.9999999012562589,0.993275261996064,0.9852944772611327,0.9732637012144942,0.9940680133188868,0.9595439840554479,0.9779378309435972,0.9804462098830997,0.9877236378536172,0.9800360512273799,0.9757443673552146,0.9461907579306426,0.9724981954545207,0.8910585333791295,0.9570486148098243,0.17644920641542447,0.23554126901530842,0.961173704132475,-0.008176832278413463,-0.08975009602553383,-0.026018819333968473,0.10490025177707663,-0.022647199632684797,-0.09915123831388051
010,0.8736967989885195,0.7075687648301713,0.5248226354539309,0.38723093906150896,0.9771434419034379,0.9754642118167549,0.9782234789032893,0.9494457799790389,0.9892457071040447,1.0,0.9795671012584838,0.985193843524754,0.9542575707917038,0.9204299993047755,0.9479914828772859,0.9760609412348703,0.9892430867545994,0.9754467064853197,0.9771303132657196,0.9456015395116918,0.9900896154290296,0.9829990763367945,0.9431624688670466,0.9522984814967382,0.9542536920962825,0.9487240174577133,0.9407593913976512,0.9243582360180943,0.9479725893470917,0.8725531787177363,0.9528264615203992,0.17396306770294642,0.2903966059569648,0.9557837959203106,-0.007662333756804069,-0.07731182262123415,-0.029070838860662383,0.07759480444142262,-0.009356982293650229,-0.08181363028038087
