,0,00,000,0000,0001,001,0010,0011,01,010,0100,0101,011,0110,0111,1,10,100,1000,1001,101,1010,1011,11,110,1100,1101,111,1110,1111,chunk_byte_size,chunk_number_in_heap,chunk_ptrs,chunk_vns,kurt,mad,mean,shannon_entropy,skew,std_dev
0,1.0,0.983006008945324,0.9603712947596891,0.9378080329696648,0.7694768598033582,0.7757931186948496,0.7285058176467747,0.7107393201003037,0.7740951089495008,0.7587139274862572,0.7301834760457547,0.7341851212080228,0.7546183691811671,0.709003398108889,0.6841506219575098,0.7699032321967783,0.774062684289471,0.7756301448717917,0.7691055906181586,0.6661770755146716,0.7416059533012481,0.7207839721508174,0.6857124451280199,0.7289418878999598,0.7545393615464023,0.7256072189616508,0.6629063144441018,0.626567521211723,0.6840571198962068,0.491828382390525,0.9810745483524093,0.049295773029489814,0.9018612213981201,0.9785290187267751,0.5601180028742168,-0.27696304203237077,-0.44261617846626966,-0.6555255802415683,0.5314582651332741,-0.21329045485791
00,0.983006008945324,1.0,0.9948407470082888,0.9847134991704221,0.654513452986784,0.6563323571072364,0.6158831607621791,0.601876397905526,0.6447254839761886,0.6300185678076977,0.6164138791740188,0.6040451582899296,0.6315995075948965,0.5942470871969622,0.5715360907105346,0.6436768312327101,0.6446863811406986,0.6561371725963508,0.6540791277602376,0.5579467405125016,0.6103814950818439,0.5915218405090755,0.5675487412022077,0.612847332117175,0.6315090691090461,0.6151860902404162,0.5460977625390315,0.5297566307177776,0.5714345225447829,0.4214568028213834,0.9300727258176986,0.045305585141652005,0.9150179686251119,0.9253868987026349,0.6717494871951708,-0.3209354595284891,-0.4974016611661376,-0.6931599606116934,0.6187723328846336,-0.24748263049988997
000,0.9603712947596891,0.9948407470082888,1.0,0.9971285493902808,0.5792377989987687,0.5764058970179939,0.539875902386465,0.5298899129253228,0.5682647704139749,0.5541085490442795,0.5409473989643141,0.5319387851330896,0.5586439611933498,0.5251389946921903,0.5061358989171421,0.5692741655729782,0.5682224097037204,0.5761945800559616,0.5787730726938258,0.48286860305274254,0.5395153863673299,0.5214330933106457,0.5042555287885288,0.5446993600812142,0.5585481655028541,0.5406259055445053,0.48686084661430085,0.4736994250898381,0.506032484899399,0.3808620633008642,0.8905786906227444,0.04240214319257469,0.9101431035841293,0.8848057779962935,0.7235507138292471,-0.3397106728656773,-0.5194162995123723,-0.7050305285406726,0.657360078286545,-0.26180109314024985
0000,0.9378080329696648,0.9847134991704221,0.9971285493902808,1.0,0.5158447922320054,0.51618711202035,0.4830912025954313,0.47502948339040774,0.5092342855580153,0.4957571835157924,0.4846789760364541,0.47554036417010065,0.5019052959906318,0.4715002506696364,0.4551311294008027,0.5113195270656689,0.5091896919650073,0.515965440181015,0.5153563764024718,0.43712519103005487,0.483734765987637,0.46649924580615154,0.454003371341642,0.4908872179567354,0.5018059312608882,0.4838272973740881,0.43947893384294795,0.4285288762904637,0.45502598476729794,0.34677776807055644,0.8561287463398674,0.039802812956945925,0.9010083175598848,0.8495923524186497,0.7571636589321247,-0.3517253138892464,-0.5321256372097184,-0.7093321118182896,0.6814461867254962,-0.2709750789764386
0001,0.7694768598033582,0.654513452986784,0.5792377989987687,0.5158447922320054,1.0,0.9642835507271074,0.9072862020960111,0.8810979689677378,0.9470146638981458,0.9319426910638628,0.9023181132101035,0.8987556878891476,0.9170683609736652,0.8653251499829584,0.8265595470700745,0.9359945110573671,0.9470152843462772,0.9642769974055868,0.9999961735709911,0.7571834091624094,0.8962585597716178,0.877231334825326,0.8174109704336538,0.8779377801300121,0.9170542279692213,0.9078426356349371,0.7769791334990486,0.746002235716165,0.8265203870083964,0.5757814655701095,0.8591609418755128,0.051354871681571226,0.5973650455486251,0.8642143774174071,0.03498874907888204,-0.057205020700109833,-0.1472850432296649,-0.34000532005077244,0.10102264839907439,-0.04498297929448083
001,0.7757931186948496,0.6563323571072364,0.5764058970179939,0.51618711202035,0.9642835507271074,1.0,0.9458562983909993,0.9072991929685998,0.9670442799973298,0.9538607429627136,0.9421642916249086,0.9095169381801358,0.9328648096315574,0.8811677247982991,0.8395617567148127,0.9510923294203876,0.9670442441174227,0.9999978813421658,0.9642388772293761,0.9031520849698441,0.9042085294017709,0.8867744950021311,0.8214185151426447,0.8855273646688508,0.9328487930009554,0.9346601274191905,0.7779989658081176,0.7442664484823318,0.8395120460924373,0.5623525467629474,0.8684630408736139,0.04968179295504863,0.6016884535407299,0.8736524130272755,0.029916666843866676,-0.05887434608583645,-0.14327507209218165,-0.33988182234128866,0.0953341869418931,-0.0465775541405306
0010,0.7285058176467747,0.6158831607621791,0.539875902386465,0.4830912025954313,0.9072862020960111,0.9458562983909993,1.0,0.7216914540213533,0.9096290824062282,0.9276913141705945,0.9223768567303278,0.8811884002435421,0.8278141865252058,0.797675141667515,0.7243075058362946,0.870133611718277,0.9096258324978161,0.9458543145121937,0.9072406324486963,0.8620114320099451,0.8467661950399464,0.810915822298347,0.8051650616558277,0.775734285293282,0.8277845163235885,0.8509305034744005,0.6665634730487301,0.6409662609748659,0.7242430353347541,0.48328821934675575,0.808553001194525,0.0546573458806172,0.5622203049855039,0.8133071081287587,0.033394036898854285,-0.06458820746050346,-0.14241782314192036,-0.3169822071162194,0.09450389678757706,-0.05369751061815023
0011,0.7107393201003037,0.601876397905526,0.5298899129253228,0.47502948339040774,0.8810979689677378,0.9072991929685998,0.7216914540213533,1.0,0.8839507079971536,0.8324362061861684,0.8143750032495513,0.7981113021720616,0.917047525487728,0.845843052977756,0.8521536344333268,0.9010929140871711,0.8839550932210017,0.907297721332652,0.8810624664094058,0.8093734571793441,0.8313841891306332,0.8406455947647078,0.7087189144381004,0.8835540070285833,0.9170518783435182,0.8909270092570498,0.7956745524039455,0.7568768385576057,0.8521312054306842,0.5731803520886867,0.8046660015098128,0.03514810799216287,0.5548625338748522,0.8095736991176266,0.0205670395668988,-0.041905910525870796,-0.12120603680308764,-0.31425632625749134,0.08092113663208511,-0.029796630564518818
01,0.7740951089495008,0.6447254839761886,0.5682647704139749,0.5092342855580153,0.9470146638981458,0.9670442799973298,0.9096290824062282,0.8839507079971536,1.0,0.9866698521598262,0.9147846906658292,0.9741010812006324,0.9641629601788805,0.9030310904802964,0.8778645558666152,0.9861618519853839,0.9999997060396162,0.9670384840513175,0.946966085422359,0.8498872061679825,0.9831501991591789,0.9614852569427723,0.8981173906750873,0.9219149194136314,0.964145655165255,0.8999619788865977,0.8771261201726394,0.782167901551906,0.8778252402307931,0.5945875639106482,0.8778334588747307,0.049055782779453105,0.5998979391860022,0.8833932677319358,0.01578787360046353,-0.046528779538107426,-0.12769483704950327,-0.3392019382898854,0.07913895496295179,-0.03469494969831873
010,0.7587139274862572,0.6300185678076977,0.5541085490442795,0.4957571835157924,0.9319426910638628,0.9538607429627136,0.9276913141705945,0.8324362061861684,0.9866698521598262,1.0,0.9380332907925725,0.9811948938058092,0.9081353524960107,0.8460224459722199,0.832819231137898,0.9566776621555056,0.9866681232692243,0.953855908468075,0.9318958686204374,0.8418017151147315,0.9702515449230115,0.9707480913709439,0.8460733545739915,0.8714526845073675,0.9081089678819451,0.8498038516680337,0.8237726321355908,0.7427495610578263,0.8327679162147467,0.5652857757033242,0.8573907394614543,0.05435347584061647,0.5867640592046316,0.8627891717387053,0.014783778876378167,-0.04826621295562477,-0.12594528204260436,-0.3311222239150271,0.07705902268890318,-0.03680794731932129
