,chunk_byte_size,chunk_number_in_heap,chunk_ptrs,chunk_vns
chunk_byte_size,1.0,0.02132089934980755,0.10477825186819076,0.9151612169553025
chunk_number_in_heap,0.02132089934980755,1.0,0.5668760759818465,-0.20621934063957326
chunk_ptrs,0.10477825186819076,0.5668760759818465,1.0,-0.3029987628422779
chunk_vns,0.9151612169553025,-0.20621934063957326,-0.3029987628422779,1.0
