,chns_children_2,chns_children_3,chunk_byte_size,chunk_number_in_heap,chunk_ptrs,chunk_vns,ptrs_ancestor_1,ptrs_ancestor_2,ptrs_ancestor_3,ptrs_ancestor_4,ptrs_ancestor_5,ptrs_ancestor_6,ptrs_ancestor_7,ptrs_ancestor_8,ptrs_children_1,ptrs_children_2,ptrs_children_3,ptrs_children_4,ptrs_children_5,ptrs_children_6,ptrs_children_7,ptrs_children_8
ptrs_ancestor_5,0.01605557542145275,0.004354778624868775,0.14783543554309034,-0.03046467396421302,0.9891935737142293,0.09099484796622996,0.9891935737142293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891935737142293,0.8735529666503655,0.21587606157980047,0.20307142404795678,0.19762562105182743,0.19122221853682603,0.18201330041621827,0.016819779274254418
ptrs_ancestor_6,0.01605557542145275,0.004354778624868775,0.14783543554309034,-0.03046467396421302,0.9891935737142293,0.09099484796622996,0.9891935737142293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891935737142293,0.8735529666503655,0.21587606157980047,0.20307142404795678,0.19762562105182743,0.19122221853682603,0.18201330041621827,0.016819779274254418
ptrs_ancestor_7,0.01605557542145275,0.004354778624868775,0.14783543554309034,-0.03046467396421302,0.9891935737142293,0.09099484796622996,0.9891935737142293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891935737142293,0.8735529666503655,0.21587606157980047,0.20307142404795678,0.19762562105182743,0.19122221853682603,0.18201330041621827,0.016819779274254418
ptrs_ancestor_8,0.01605557542145275,0.004354778624868775,0.14783543554309034,-0.03046467396421302,0.9891935737142293,0.09099484796622996,0.9891935737142293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891935737142293,0.8735529666503655,0.21587606157980047,0.20307142404795678,0.19762562105182743,0.19122221853682603,0.18201330041621827,0.016819779274254418
ptrs_children_1,0.014485378333877561,0.003946450109684797,0.1548902952500954,-0.0009432523102707811,1.0,0.09746915541757414,1.0,0.9891935737142293,0.9891935737142293,0.9891935737142293,0.9891935737142293,0.9891935737142293,0.9891935737142293,0.9891935737142293,1.0,0.8913746671633996,0.21054465079473936,0.20047157586522213,0.19711190161699368,0.19418961639578133,0.18713276195652767,0.013666101012491542
ptrs_children_2,0.0032033951010775005,0.0005871421554110645,0.08287333073529221,-0.03715135416223923,0.8913746671633996,0.03128125724867115,0.8913746671633996,0.8735529666503655,0.8735529666503655,0.8735529666503655,0.8735529666503655,0.8735529666503655,0.8735529666503655,0.8735529666503655,0.8913746671633996,1.0,0.16446674866085847,0.1576190055682326,0.15443950895204633,0.15304492417637267,0.14751754924532698,0.01874294388007995
ptrs_children_3,0.033742518096549934,-0.0007502273559646965,0.03223672465613777,0.0067564450105172605,0.21054465079473936,0.020143603596167278,0.21054465079473936,0.21587606157980047,0.21587606157980047,0.21587606157980047,0.21587606157980047,0.21587606157980047,0.21587606157980047,0.21587606157980047,0.21054465079473936,0.16446674866085847,1.0,0.9578222757241428,0.9196656753198823,0.8881459818780155,0.8334263957948427,0.10899872965426641
ptrs_children_4,0.038590705057661406,0.01053729231273118,0.026145798032720054,-0.0018050838883228281,0.20047157586522213,0.01459744180365586,0.20047157586522213,0.20307142404795678,0.20307142404795678,0.20307142404795678,0.20307142404795678,0.20307142404795678,0.20307142404795678,0.20307142404795678,0.20047157586522213,0.1576190055682326,0.9578222757241428,1.0,0.9540723857813729,0.9171974701477691,0.8544083784759435,0.1340667043689258
ptrs_children_5,0.020464193387727578,-0.0005305482160674366,0.024975617207654895,-0.00932801490886228,0.19711190161699368,0.01361471937899201,0.19711190161699368,0.19762562105182743,0.19762562105182743,0.19762562105182743,0.19762562105182743,0.19762562105182743,0.19762562105182743,0.19762562105182743,0.19711190161699368,0.15443950895204633,0.9196656753198823,0.9540723857813729,1.0,0.9555713621222919,0.8950179947316765,0.1618084907859191
ptrs_children_6,-0.0008555015945748587,-0.00038601367886761397,0.02292685800785954,-0.022383230807833186,0.19418961639578133,0.01172371247029936,0.19418961639578133,0.19122221853682603,0.19122221853682603,0.19122221853682603,0.19122221853682603,0.19122221853682603,0.19122221853682603,0.19122221853682603,0.19418961639578133,0.15304492417637267,0.8881459818780155,0.9171974701477691,0.9555713621222919,1.0,0.9334903868172898,0.18526262749273664
