,0,00,000,0000,0001,001,0010,0011,01,010,0100,0101,011,0110,0111,1,10,100,1000,1001,101,1010,1011,11,110,1100,1101,111,1110,1111,chunk_byte_size,chunk_number_in_heap,chunk_ptrs,chunk_vns,kurt,mad,mean,shannon_entropy,skew,std_dev
0,1.0,0.9891033469873451,0.9748313762531366,0.965244871970806,0.3321200136102632,0.32590238213003647,0.3299463950737133,0.3199716307153339,0.3261970685464249,0.32913570953512844,0.3245623781926034,0.3306223872971951,0.3213872194534317,0.31640778128983166,0.3202535633349832,0.325008526805434,0.3262093109054859,0.325918356787004,0.33214069815058167,0.31691154594067733,0.3254380097640629,0.3259677609951035,0.321389777526962,0.3230978007337116,0.3214017169291474,0.3250572594059927,0.31655835876029614,0.3205955239081093,0.320274000115779,0.31645524180832696,0.9686378574658047,0.050395581242532995,0.15368139028558164,0.9666474034577933,0.7093418876970068,-0.12807817396853213,-0.08361302589829482,-0.04866765982722321,0.35372138188870256,-0.12745133411109125
00,0.9891033469873451,1.0,0.9970246390770485,0.9931851671795476,0.1905809872957021,0.18342390767865177,0.18817959783400615,0.17759974878494297,0.18347258633416746,0.18698033970886274,0.18278418143910688,0.18937163705134386,0.17891889214057982,0.176040763404391,0.17840142044827287,0.1824001072439264,0.18348532733097075,0.1834402350187099,0.19060034856278996,0.17461999879329984,0.18293457041251626,0.18445745454825713,0.17944204890343451,0.18091069555282516,0.17893395781116456,0.1828518508835778,0.17434605023317867,0.18055746416945948,0.17842341769796655,0.18013361012901877,0.9215444401960114,0.04386641845341749,0.1457013875081472,0.9196830997730661,0.7397250536273495,-0.13012245920386717,-0.1020309066440021,-0.08160366744693906,0.37641441389618147,-0.12797859065720796
000,0.9748313762531366,0.9970246390770485,1.0,0.99920986945864,0.11464594740784248,0.10710244751216655,0.11213727869077468,0.10143770293956424,0.10728133374906453,0.11106043862356216,0.10672722729197867,0.11426239699754248,0.10289673382244677,0.10126857699142884,0.10257027101701756,0.10620797949665359,0.1072942691116314,0.10711899940769441,0.11466482795946428,0.09851829198709258,0.10711954668487526,0.10920853575247134,0.10388523750605332,0.10488017293617666,0.10291205155312237,0.10678508590491778,0.09864617077253011,0.1055141933886524,0.10259309727341882,0.10690197634615421,0.888920049029812,0.04019541619562588,0.14132592280940026,0.887075386155718,0.7491666564377254,-0.1301055894330353,-0.110473542312518,-0.09809380919581444,0.38482987627778,-0.1272351360464638
0000,0.965244871970806,0.9931851671795476,0.99920986945864,1.0,0.07507279189698773,0.06765609753835022,0.072726665858885,0.06218249021554021,0.06792387098527265,0.07171179482867066,0.06736805503453869,0.07527534362860054,0.06375740318606564,0.06283622534178539,0.06346134396254148,0.06685919104094847,0.06793690620207521,0.06767290870674368,0.0750918329826802,0.05952019035895915,0.0679776382145189,0.07020601157587238,0.06502837917836601,0.06562410245605661,0.063772880375828,0.06751918004947245,0.05977690476697355,0.06665313640056429,0.06348470547989303,0.0688225680508917,0.8701143052792047,0.03817023271953839,0.1381031545524844,0.8683234332632752,0.7525112555930034,-0.12999251694629363,-0.11443561904365172,-0.10626828387231058,0.3882604979768328,-0.12682332334201524
0001,0.3321200136102632,0.1905809872957021,0.11464594740784248,0.07507279189698773,1.0,0.9961139484893821,0.995696798836438,0.9908005300239654,0.9939070601438947,0.9940418547958058,0.9938965826916852,0.9853050789600587,0.9880421180646103,0.9702252183900428,0.9872421772905161,0.9935879332414679,0.9939057209925569,0.9961088291666754,0.9999973034833786,0.9840947093642173,0.9885018275946624,0.9852111464256661,0.9810751312845389,0.9911439770690293,0.9880395592880873,0.9915759919648931,0.9808872607737043,0.9813265273332248,0.9872308893402536,0.9619215951627198,0.5543989242181113,0.05447380183103716,0.09394809992756516,0.5528803419795303,-0.01251078395535535,-0.01517811307085313,0.08869942596248213,0.19512257174426934,-0.04926268073496182,-0.02237504285238036
001,0.32590238213003647,0.18342390767865177,0.10710244751216655,0.06765609753835022,0.9961139484893821,1.0,0.9971313438994579,0.9971203214304352,0.998345477408396,0.9953938782291593,0.996532605842202,0.9854021580751063,0.9955279232831057,0.9791722540731961,0.9930126940578595,0.9982002929981018,0.9983448141628637,0.9999993963636571,0.9961226850200433,0.995916001535182,0.9934681323436529,0.9864681238102411,0.9896691767055082,0.9959223510082544,0.9955268820632869,0.9966695635989957,0.990752006369451,0.9832786350125277,0.9930052760701958,0.9601134550086289,0.5501191172054036,0.0532153515512093,0.07698936092119675,0.5496360706639016,-0.012796026151640673,-0.019147155493783485,0.09289166128881939,0.19847683422726772,-0.05257598186093342,-0.028101975559208757
0010,0.3299463950737133,0.18817959783400615,0.11213727869077468,0.072726665858885,0.995696798836438,0.9971313438994579,1.0,0.9885199321080695,0.9948118597537589,0.9963250213822397,0.9977033397566052,0.986093366040109,0.9875691995356727,0.9675792078116661,0.9891051204435025,0.9942893148532468,0.994810998089128,0.9971286597023464,0.9957003915611055,0.9905580577716195,0.989290845779129,0.9854747196898419,0.982377210990565,0.9916383172139828,0.987567979078302,0.9898587648245576,0.9816687893858017,0.9828018240400204,0.9890970727654261,0.9629974362159763,0.5526630361737577,0.049808785664380836,0.10240412235340908,0.5505976480372397,-0.012039385417706324,-0.016086313786707843,0.08733332746037965,0.19309516527252613,-0.04785610444376207,-0.023083789610427504
0011,0.3199716307153339,0.17759974878494297,0.10143770293956424,0.06218249021554021,0.9908005300239654,0.9971203214304352,0.9885199321080695,1.0,0.9961415971080371,0.988733917746584,0.9896259114001984,0.9790402077099872,0.997773656673793,0.9851524553402768,0.9912149811654788,0.9963753357314298,0.9961411648430827,0.9971218507722871,0.9908144588062714,0.9955537712153576,0.9919372711777352,0.9817879915327516,0.9912803879103612,0.994484281125585,0.997772788335376,0.9977586725005222,0.9941517730811521,0.9780990101384136,0.991208229695742,0.9516993187298438,0.5444016853902381,0.05631569081261724,0.05108414458025636,0.5455066874918343,-0.01348139624210161,-0.022099955674684583,0.09790673948702655,0.20271371592838097,-0.05700304474566359,-0.0329648317747673
01,0.3261970685464249,0.18347258633416746,0.10728133374906453,0.06792387098527265,0.9939070601438947,0.998345477408396,0.9948118597537589,0.9961415971080371,1.0,0.9970982396935513,0.9935053361218332,0.9916700255146578,0.9971233184961875,0.982356590751158,0.9928748227141825,0.9989500438269181,0.9999999116177272,0.9983472657621245,0.9939207830378222,0.9948409575437184,0.9983856400485379,0.9921437611362309,0.9937809996449886,0.9957550485095141,0.9971233663395294,0.9963758982699895,0.9942417314337815,0.9813142046974109,0.9928700124189,0.9563903648788327,0.5505765235251997,0.0548417824833224,0.09061370273161612,0.5492376681519855,-0.013333085684913048,-0.019692172528939334,0.09685484912548005,0.19902468407666343,-0.05507902874906703,-0.029272510587138787
010,0.32913570953512844,0.18698033970886274,0.11106043862356216,0.07171179482867066,0.9940418547958058,0.9953938782291593,0.9963250213822397,0.988733917746584,0.9970982396935513,1.0,0.9953095787559647,0.9956082605178398,0.988459893537569,0.96805698743393,0.990420076445721,0.9956738356506911,0.9970983084886927,0.9953940566230648,0.9940506461390383,0.9887507002695813,0.9955448055045543,0.9963985514889139,0.9839283064982159,0.9921073284004667,0.9884601911956333,0.9887816429014277,0.9845365104042493,0.9828342117188368,0.990415545776595,0.9617750712684264,0.5523108070153246,0.05079946399166572,0.10855305680367003,0.5498547568219878,-0.012778129497754148,-0.013973331003244526,0.09184195883499596,0.1912296593235317,-0.050245678149384444,-0.02147565766127246
