,chns_children_2,chns_children_3,chunk_byte_size,chunk_number_in_heap,chunk_ptrs,chunk_vns,ptrs_ancestor_1,ptrs_ancestor_2,ptrs_ancestor_3,ptrs_ancestor_4,ptrs_ancestor_5,ptrs_ancestor_6,ptrs_ancestor_7,ptrs_ancestor_8,ptrs_children_1,ptrs_children_2,ptrs_children_3,ptrs_children_4,ptrs_children_5,ptrs_children_6,ptrs_children_7,ptrs_children_8
chns_children_2,1.0,-4.535781815401501e-05,-0.00046182199470788925,0.004609662021281266,0.0013274317666126547,-0.0005869735625662365,0.0013274317666126547,0.0011010542415590642,0.0011010542415590642,0.0011010542415590642,0.0011010542415590642,0.0011010542415590642,0.0011010542415590642,0.0011010542415590642,0.0013274317666126547,-0.002759758555534831,0.07009972300460339,0.06616745868539077,0.0146919582389214,0.018173591547179697,-0.0004613312469826743,-0.00041279307231792834
chns_children_3,-4.535781815401501e-05,1.0,0.0018198915116461316,0.0015228678957767557,0.02878055123784948,-0.000635359242904046,0.02878055123784948,0.02309913353814276,0.02309913353814276,0.02309913353814276,0.02309913353814276,0.02309913353814276,0.02309913353814276,0.02309913353814276,0.02878055123784948,0.009367389857263002,-0.0010355941400150372,0.07310096683640427,0.06444261084385233,0.0390540766353292,0.048891249071947175,-0.00044831161973377744
chunk_byte_size,-0.00046182199470788925,0.0018198915116461316,1.0,0.03568768260567233,0.3329739813475856,0.9967123072687013,0.3329739813475856,0.19358554609187179,0.19358554609187179,0.19358554609187179,0.19358554609187179,0.19358554609187179,0.19358554609187179,0.19358554609187179,0.3329739813475856,0.2664433490829938,0.030973839692830015,0.006436288673279877,0.0031398705330929616,-0.0013244802342959004,-0.006239684295616053,-0.005633326442345918
chunk_number_in_heap,0.004609662021281266,0.0015228678957767557,0.03568768260567233,1.0,0.024356605733232575,0.0344726795468128,0.024356605733232575,-0.11660491329906303,-0.11660491329906303,-0.11660491329906303,-0.11660491329906303,-0.11660491329906303,-0.11660491329906303,-0.11660491329906303,0.024356605733232575,-0.1492711200086961,0.039730708777971385,0.030930431060030482,0.02439152698671464,0.013647322979773372,0.0058583005305827785,0.005336328393698967
chunk_ptrs,0.0013274317666126547,0.02878055123784948,0.3329739813475856,0.024356605733232575,1.0,0.2555283166210165,1.0,0.9084699115546185,0.9084699115546185,0.9084699115546185,0.9084699115546185,0.9084699115546185,0.9084699115546185,0.9084699115546185,1.0,0.7815308349426178,0.22579408558455136,0.1943125650353673,0.16594446607913363,0.1321898564871009,0.10340498005437866,0.09172937949836764
chunk_vns,-0.0005869735625662365,-0.000635359242904046,0.9967123072687013,0.0344726795468128,0.2555283166210165,1.0,0.2555283166210165,0.12049295463914368,0.12049295463914368,0.12049295463914368,0.12049295463914368,0.12049295463914368,0.12049295463914368,0.12049295463914368,0.2555283166210165,0.20602119974175706,0.012367939701268597,-0.010074172086284059,-0.011020362589477055,-0.012702105598880216,-0.015268778733205451,-0.0136453643528127
ptrs_ancestor_1,0.0013274317666126547,0.02878055123784948,0.3329739813475856,0.024356605733232575,1.0,0.2555283166210165,1.0,0.9084699115546185,0.9084699115546185,0.9084699115546185,0.9084699115546185,0.9084699115546185,0.9084699115546185,0.9084699115546185,1.0,0.7815308349426178,0.22579408558455136,0.1943125650353673,0.16594446607913363,0.1321898564871009,0.10340498005437866,0.09172937949836764
ptrs_ancestor_2,0.0011010542415590642,0.02309913353814276,0.19358554609187179,-0.11660491329906303,0.9084699115546185,0.12049295463914368,0.9084699115546185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9084699115546185,0.7061868445740769,0.1857001950715217,0.16412610644928277,0.13390412143946326,0.10082406672426297,0.07397454644440848,0.06354319021422442
ptrs_ancestor_3,0.0011010542415590642,0.02309913353814276,0.19358554609187179,-0.11660491329906303,0.9084699115546185,0.12049295463914368,0.9084699115546185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9084699115546185,0.7061868445740769,0.1857001950715217,0.16412610644928277,0.13390412143946326,0.10082406672426297,0.07397454644440848,0.06354319021422442
ptrs_ancestor_4,0.0011010542415590642,0.02309913353814276,0.19358554609187179,-0.11660491329906303,0.9084699115546185,0.12049295463914368,0.9084699115546185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9084699115546185,0.7061868445740769,0.1857001950715217,0.16412610644928277,0.13390412143946326,0.10082406672426297,0.07397454644440848,0.06354319021422442
ptrs_ancestor_5,0.0011010542415590642,0.02309913353814276,0.19358554609187179,-0.11660491329906303,0.9084699115546185,0.12049295463914368,0.9084699115546185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9084699115546185,0.7061868445740769,0.1857001950715217,0.16412610644928277,0.13390412143946326,0.10082406672426297,0.07397454644440848,0.06354319021422442
ptrs_ancestor_6,0.0011010542415590642,0.02309913353814276,0.19358554609187179,-0.11660491329906303,0.9084699115546185,0.12049295463914368,0.9084699115546185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9084699115546185,0.7061868445740769,0.1857001950715217,0.16412610644928277,0.13390412143946326,0.10082406672426297,0.07397454644440848,0.06354319021422442
ptrs_ancestor_7,0.0011010542415590642,0.02309913353814276,0.19358554609187179,-0.11660491329906303,0.9084699115546185,0.12049295463914368,0.9084699115546185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9084699115546185,0.7061868445740769,0.1857001950715217,0.16412610644928277,0.13390412143946326,0.10082406672426297,0.07397454644440848,0.06354319021422442
ptrs_ancestor_8,0.0011010542415590642,0.02309913353814276,0.19358554609187179,-0.11660491329906303,0.9084699115546185,0.12049295463914368,0.9084699115546185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9084699115546185,0.7061868445740769,0.1857001950715217,0.16412610644928277,0.13390412143946326,0.10082406672426297,0.07397454644440848,0.06354319021422442
ptrs_children_1,0.0013274317666126547,0.02878055123784948,0.3329739813475856,0.024356605733232575,1.0,0.2555283166210165,1.0,0.9084699115546185,0.9084699115546185,0.9084699115546185,0.9084699115546185,0.9084699115546185,0.9084699115546185,0.9084699115546185,1.0,0.7815308349426178,0.22579408558455136,0.1943125650353673,0.16594446607913363,0.1321898564871009,0.10340498005437866,0.09172937949836764
ptrs_children_2,-0.002759758555534831,0.009367389857263002,0.2664433490829938,-0.1492711200086961,0.7815308349426178,0.20602119974175706,0.7815308349426178,0.7061868445740769,0.7061868445740769,0.7061868445740769,0.7061868445740769,0.7061868445740769,0.7061868445740769,0.7061868445740769,0.7815308349426178,1.0,0.3557377993094552,0.3012615122686328,0.2661290780551717,0.24616612480761085,0.21004424750141815,0.20801329426235807
