,chns_children_2,chns_children_3,chunk_byte_size,chunk_number_in_heap,chunk_ptrs,chunk_vns,ptrs_ancestor_1,ptrs_ancestor_2,ptrs_ancestor_3,ptrs_ancestor_4,ptrs_ancestor_5,ptrs_ancestor_6,ptrs_ancestor_7,ptrs_ancestor_8,ptrs_children_1,ptrs_children_2,ptrs_children_3,ptrs_children_4,ptrs_children_5,ptrs_children_6,ptrs_children_7,ptrs_children_8
chns_children_2,1.0,-4.5357818154015124e-05,-0.00046182199470789234,0.0046096620212813435,0.001327431766612651,-0.0005869735625662401,0.001327431766612651,0.001101054241559036,0.001101054241559036,0.001101054241559036,0.001101054241559036,0.001101054241559036,0.001101054241559036,0.001101054241559036,0.001327431766612651,-0.002759758555534809,0.07009972300460394,0.06616745868539203,0.014691958238921223,0.0181735915471794,-0.0004613312469826752,-0.00041279307231793116
chns_children_3,-4.5357818154015124e-05,1.0,0.0018198915116460945,0.0015228678957767414,0.028780551237849023,-0.0006353592429040532,0.028780551237849023,0.023099133538142514,0.023099133538142514,0.023099133538142514,0.023099133538142514,0.023099133538142514,0.023099133538142514,0.023099133538142514,0.028780551237849023,0.009367389857263025,-0.0010355941400150245,0.073100966836405,0.06444261084385078,0.039054076635329664,0.04889124907194747,-0.00044831161973378015
chunk_byte_size,-0.00046182199470789234,0.0018198915116460945,1.0,0.03568768260567246,0.3329739813475929,0.9967123072686991,0.3329739813475929,0.19358554609187062,0.19358554609187062,0.19358554609187062,0.19358554609187062,0.19358554609187062,0.19358554609187062,0.19358554609187062,0.3329739813475929,0.266443349082997,0.03097383969283083,0.006436288673280065,0.0031398705330930713,-0.001324480234295929,-0.006239684295616067,-0.005633326442345883
chunk_number_in_heap,0.0046096620212813435,0.0015228678957767414,0.03568768260567246,1.0,0.024356605733232777,0.03447267954681363,0.024356605733232777,-0.11660491329906505,-0.11660491329906505,-0.11660491329906505,-0.11660491329906505,-0.11660491329906505,-0.11660491329906505,-0.11660491329906505,0.024356605733232777,-0.1492711200086974,0.03973070877797233,0.030930431060031183,0.024391526986715092,0.013647322979773025,0.005858300530582775,0.0053363283936989905
chunk_ptrs,0.001327431766612651,0.028780551237849023,0.3329739813475929,0.024356605733232777,1.0,0.255528316621017,1.0,0.9084699115546427,0.9084699115546427,0.9084699115546427,0.9084699115546427,0.9084699115546427,0.9084699115546427,0.9084699115546427,1.0,0.7815308349426341,0.22579408558455896,0.19431256503537217,0.16594446607913255,0.13218985648709902,0.10340498005437895,0.09172937949836754
chunk_vns,-0.0005869735625662401,-0.0006353592429040532,0.9967123072686991,0.03447267954681363,0.255528316621017,1.0,0.255528316621017,0.12049295463914375,0.12049295463914375,0.12049295463914375,0.12049295463914375,0.12049295463914375,0.12049295463914375,0.12049295463914375,0.255528316621017,0.2060211997417625,0.012367939701268814,-0.010074172086284295,-0.011020362589477015,-0.012702105598880346,-0.015268778733205693,-0.013645364352812548
ptrs_ancestor_1,0.001327431766612651,0.028780551237849023,0.3329739813475929,0.024356605733232777,1.0,0.255528316621017,1.0,0.9084699115546427,0.9084699115546427,0.9084699115546427,0.9084699115546427,0.9084699115546427,0.9084699115546427,0.9084699115546427,1.0,0.7815308349426341,0.22579408558455896,0.19431256503537217,0.16594446607913255,0.13218985648709902,0.10340498005437895,0.09172937949836754
ptrs_ancestor_2,0.001101054241559036,0.023099133538142514,0.19358554609187062,-0.11660491329906505,0.9084699115546427,0.12049295463914375,0.9084699115546427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9084699115546427,0.7061868445740788,0.1857001950715217,0.16412610644928277,0.13390412143946498,0.10082406672426406,0.07397454644440847,0.06354319021422487
ptrs_ancestor_3,0.001101054241559036,0.023099133538142514,0.19358554609187062,-0.11660491329906505,0.9084699115546427,0.12049295463914375,0.9084699115546427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9084699115546427,0.7061868445740788,0.1857001950715217,0.16412610644928277,0.13390412143946498,0.10082406672426406,0.07397454644440847,0.06354319021422487
ptrs_ancestor_4,0.001101054241559036,0.023099133538142514,0.19358554609187062,-0.11660491329906505,0.9084699115546427,0.12049295463914375,0.9084699115546427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9084699115546427,0.7061868445740788,0.1857001950715217,0.16412610644928277,0.13390412143946498,0.10082406672426406,0.07397454644440847,0.06354319021422487
ptrs_ancestor_5,0.001101054241559036,0.023099133538142514,0.19358554609187062,-0.11660491329906505,0.9084699115546427,0.12049295463914375,0.9084699115546427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9084699115546427,0.7061868445740788,0.1857001950715217,0.16412610644928277,0.13390412143946498,0.10082406672426406,0.07397454644440847,0.06354319021422487
ptrs_ancestor_6,0.001101054241559036,0.023099133538142514,0.19358554609187062,-0.11660491329906505,0.9084699115546427,0.12049295463914375,0.9084699115546427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9084699115546427,0.7061868445740788,0.1857001950715217,0.16412610644928277,0.13390412143946498,0.10082406672426406,0.07397454644440847,0.06354319021422487
ptrs_ancestor_7,0.001101054241559036,0.023099133538142514,0.19358554609187062,-0.11660491329906505,0.9084699115546427,0.12049295463914375,0.9084699115546427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9084699115546427,0.7061868445740788,0.1857001950715217,0.16412610644928277,0.13390412143946498,0.10082406672426406,0.07397454644440847,0.06354319021422487
ptrs_ancestor_8,0.001101054241559036,0.023099133538142514,0.19358554609187062,-0.11660491329906505,0.9084699115546427,0.12049295463914375,0.9084699115546427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9084699115546427,0.7061868445740788,0.1857001950715217,0.16412610644928277,0.13390412143946498,0.10082406672426406,0.07397454644440847,0.06354319021422487
ptrs_children_1,0.001327431766612651,0.028780551237849023,0.3329739813475929,0.024356605733232777,1.0,0.255528316621017,1.0,0.9084699115546427,0.9084699115546427,0.9084699115546427,0.9084699115546427,0.9084699115546427,0.9084699115546427,0.9084699115546427,1.0,0.7815308349426341,0.22579408558455896,0.19431256503537217,0.16594446607913255,0.13218985648709902,0.10340498005437895,0.09172937949836754
ptrs_children_2,-0.002759758555534809,0.009367389857263025,0.266443349082997,-0.1492711200086974,0.7815308349426341,0.2060211997417625,0.7815308349426341,0.7061868445740788,0.7061868445740788,0.7061868445740788,0.7061868445740788,0.7061868445740788,0.7061868445740788,0.7061868445740788,0.7815308349426341,1.0,0.3557377993094636,0.3012615122686346,0.26612907805517977,0.24616612480761094,0.2100442475014188,0.20801329426235818
ptrs_children_3,0.07009972300460394,-0.0010355941400150245,0.03097383969283083,0.03973070877797233,0.22579408558455896,0.012367939701268814,0.22579408558455896,0.1857001950715217,0.1857001950715217,0.1857001950715217,0.1857001950715217,0.1857001950715217,0.1857001950715217,0.1857001950715217,0.22579408558455896,0.3557377993094636,1.0,0.847970515240418,0.7347564619628787,0.6008108296873647,0.47870364612892624,0.4290642766792571
