,chunk_byte_size,chunk_number_in_heap,chunk_ptrs,chunk_vns
chunk_byte_size,1.0,0.18988251635352477,0.045321262797042086,0.999845521245204
chunk_number_in_heap,0.18988251635352477,1.0,0.213570195263013,0.18624693528288316
chunk_ptrs,0.045321262797042086,0.213570195263013,1.0,0.027755816005929804
chunk_vns,0.999845521245204,0.18624693528288316,0.027755816005929804,1.0
