,chunk_byte_size,chunk_number_in_heap,chunk_ptrs,chunk_vns
chunk_byte_size,1.0,0.8624765980184842,-0.11518404054648776,0.9999992742113244
chunk_number_in_heap,0.8624765980184842,1.0,-0.04881671191568266,0.8624146617066432
chunk_ptrs,-0.11518404054648776,-0.04881671191568266,1.0,-0.11637988714536074
chunk_vns,0.9999992742113244,0.8624146617066432,-0.11637988714536074,1.0
