,byte_0,byte_1,byte_10,byte_11,byte_12,byte_13,byte_14,byte_15,byte_16,byte_17,byte_18,byte_19,byte_2,byte_20,byte_21,byte_22,byte_23,byte_24,byte_25,byte_26,byte_27,byte_28,byte_29,byte_3,byte_30,byte_31,byte_4,byte_5,byte_6,byte_7,byte_8,byte_9,chunk_byte_size,chunk_number_in_heap,chunk_ptrs,chunk_vns
byte_18,-0.26115177511175974,-0.27342629671122803,0.3593628099282095,0.07573460006806954,0.14506322319973539,0.10727365099465706,-0.06004204573426946,-0.0004484043866575346,0.38972571681595364,0.4601547078308225,1.0,0.5353203355298524,-0.19384469982386615,0.3595226425538461,0.3871739005775295,0.16262585961940085,0.16083743698384179,0.09383830172579286,0.10472335628126346,0.09376781714072384,0.09648816848119436,0.029027589955029204,0.0023084150568958386,-0.11531602922696693,0.02261502998385543,0.021859754925430432,-0.10809685840577153,-0.07146064639105866,0.06120750568731819,0.08308895572277704,0.21179846440082015,0.21622229621720498,-0.029973115192125473,-0.3679149195817579,-0.03192502623619284,-0.028761787554623233
byte_19,-0.20438752375193006,-0.21373416612441337,0.1283491052702059,0.28690304129161726,0.16066888540152163,0.10332936059238829,-0.035573465161078906,0.05168938715607571,0.36569550530737227,0.42743048577964615,0.5353203355298524,1.0,-0.15492477810772473,0.35835494678898494,0.36954535737133026,0.21149647893964438,0.2134746651177268,0.09654515282679788,0.1095557050148777,0.11222556245653997,0.11659077966408415,0.03204568930989487,0.034477949344786284,-0.08770807718541263,0.04354583117858019,0.06140559427723326,-0.09327771486201189,-0.04812958673273751,0.055620276973532515,0.07965818157736453,0.2030377951902843,0.20346984321684145,-0.022507182287599847,-0.30184068170212563,-0.0026771006868440243,-0.02246869313480112
byte_2,0.4739111428625289,0.49625754685113543,-0.10012155802495835,-0.009246767501580056,-0.12082651758977968,-0.061010894394810555,0.3271509969002126,0.3276212861493777,-0.009369241535135539,-0.12612469904349066,-0.19384469982386615,-0.15492477810772473,1.0,-0.3992491839987342,-0.3672423984895464,0.13118925142792645,0.11746447802086264,0.059391807861239876,0.0525100604473006,0.05110339929029316,0.053650161942122916,0.22875668892788645,0.22918000857859602,0.630782599124344,0.25333258063933245,0.26854998548507264,0.6135536458843898,0.5420637223668102,0.46333686905575444,0.45360954069881204,-0.2745431814371717,-0.2767655118268846,0.009110243882893726,0.2944566656170731,0.046035646573951136,0.007252114681894392
byte_20,-0.10980928944989903,-0.12392629860204184,0.33528906604516934,0.21172901425216126,0.5151185919833734,0.22628210523733583,-0.11504079542743945,-0.09015919115731016,0.19346994279721116,0.253730631259347,0.3595226425538461,0.35835494678898494,-0.3992491839987342,1.0,0.7688334752501143,0.35762531009081877,0.37255875959435913,0.24800221720410462,0.26039747661527424,0.2717291461946088,0.2502291835573725,0.2078739667568307,0.19649617717362297,-0.36043696020515387,0.19343535112184654,0.20433528134362008,-0.36888877165079337,-0.2865522813601938,-0.2681297734535473,-0.2538374568544176,0.4941711086080746,0.49660686492855927,0.01240595171377507,-0.16510584725546484,-0.01610723378540221,0.01310838735361722
byte_21,-0.06256748514859078,-0.08452268684781844,0.3320696425498791,0.20668229476720784,0.31054546191028337,0.31527372497327943,-0.05064496382764302,-0.0310096451687529,0.19954876797699253,0.2779908431105645,0.3871739005775295,0.36954535737133026,-0.3672423984895464,0.7688334752501143,1.0,0.5382924333180931,0.5309005694798788,0.3689994066647796,0.3908248705288004,0.40917919803773695,0.4082845915914519,0.31842068162599063,0.3287254123566406,-0.34273148444129226,0.3358020365293926,0.31282700711274775,-0.34843994326742567,-0.2595005335050066,-0.24478816439710402,-0.2183380683736532,0.5051107302355128,0.5170841667558127,0.026801648131463768,-0.14238385599507694,-0.002449200878774866,0.026993220208209077
byte_22,0.17807541911170113,0.14845398211533717,0.06719778035841927,0.06048091468900321,0.1673192452862686,0.23560960963506897,0.31509219923941145,0.29495993364528805,0.08056023149761887,0.07093288946125091,0.16262585961940085,0.21149647893964438,0.13118925142792645,0.35762531009081877,0.5382924333180931,1.0,0.868434869765786,0.6459040881102035,0.6589347650544126,0.6529814788843679,0.6595271384093582,0.5114519140133708,0.5423250346055271,0.041362197168104645,0.5717299347393351,0.5534687281101753,0.05474442839402311,0.038132021197814475,0.12591995800279787,0.13867789320221424,0.07953139516277258,0.07167191833218294,0.06346863985702561,0.10541554210046705,0.08842506973343445,0.060053020298895705
byte_23,0.17107423026308674,0.1401903270328685,0.051261003773244,0.05754114075485864,0.15898669994695663,0.22920370748833388,0.3051309871618741,0.3024405646101669,0.08688443683254664,0.06772697407765549,0.16083743698384179,0.2134746651177268,0.11746447802086264,0.37255875959435913,0.5309005694798788,0.868434869765786,1.0,0.6117583534230006,0.6255145001091592,0.6420318782974268,0.6060055848039403,0.5136108946688707,0.5273533047120786,0.03149541303844969,0.5372613638166693,0.5584369404092575,0.03950820832868169,0.03575699916403707,0.10447776448095185,0.12024876768851014,0.0812504207146999,0.07317924760352511,0.06256313110022502,0.09308607520615125,0.15825641049821337,0.05627984356685331
byte_24,0.09767931355084225,0.09152091864658726,0.0606311532103234,0.013489982134879563,0.1285600934044198,0.17793051745178307,0.26044017384636414,0.26138697326360066,0.07882986782894603,0.05652497072872707,0.09383830172579286,0.09654515282679788,0.059391807861239876,0.24800221720410462,0.3689994066647796,0.6459040881102035,0.6117583534230006,1.0,0.8407409137610371,0.7959719077060327,0.7345807388512955,0.3254127402493557,0.3427186687773781,-0.026900699868240164,0.3649832305937737,0.3384628124988173,-0.015418752110532218,-0.04236177998246078,0.05913961818557772,0.05207073872816063,0.03736788851355045,0.05507386074042256,0.04566263465105756,0.08905240294370019,0.0006024182490685356,0.04578893517413956
byte_25,0.13375010242451024,0.11689033416881324,0.06500750543098796,0.018574391431532687,0.12433400587341689,0.17714961745189559,0.26417927160498733,0.2645606330801343,0.09845564741047681,0.05649049110196201,0.10472335628126346,0.1095557050148777,0.0525100604473006,0.26039747661527424,0.3908248705288004,0.6589347650544126,0.6255145001091592,0.8407409137610371,1.0,0.8582663022025706,0.7863517761349288,0.3342691559799549,0.40708475734412836,-0.029969695952754994,0.41950819603027156,0.41121028758973116,-0.029313444859847975,-0.03793982618672486,0.04706427141766678,0.05356562728110609,0.07044063683406206,0.045685676832055294,0.06301614762505105,0.10735900543514705,-0.005400073513390167,0.06344847952176244
byte_26,0.13033566760987073,0.13675758722189696,0.0553818603212445,0.005357676814458854,0.12030626388132877,0.16189844220180188,0.25546167914196655,0.24783192408131358,0.06997537499543423,0.047516846992340905,0.09376781714072384,0.11222556245653997,0.05110339929029316,0.2717291461946088,0.40917919803773695,0.6529814788843679,0.6420318782974268,0.7959719077060327,0.8582663022025706,1.0,0.853852614759007,0.4270956950306695,0.4550106219874686,-0.02321842121179944,0.4900673408717398,0.46589304741940346,-0.030340048259333972,-0.046359931654327294,0.025859513086628153,0.04363669294931243,0.06879495274112654,0.0467586961200532,0.0694505428611712,0.09716780795463775,0.0724131462330636,0.06671322917622122
byte_27,0.13103565374817797,0.12930265955383075,0.06053951903254022,0.007766472466625226,0.11543829668533534,0.15461005766896707,0.23969762995778543,0.2189461466402085,0.03054814358117004,0.024775102796745888,0.09648816848119436,0.11659077966408415,0.053650161942122916,0.2502291835573725,0.4082845915914519,0.6595271384093582,0.6060055848039403,0.7345807388512955,0.7863517761349288,0.853852614759007,1.0,0.4804189138433143,0.44926068760195065,-0.017383294974062435,0.5060476167222357,0.44843778386031263,-0.010276962923927152,-0.04750942592017759,0.030912442475570037,0.03356479048463027,0.05613456155631586,0.03224742348925248,0.07127073531095557,0.09370656140802927,0.09036010479323511,0.06780284459637458
