,byte_0,byte_1,byte_10,byte_11,byte_12,byte_13,byte_14,byte_15,byte_16,byte_17,byte_18,byte_19,byte_2,byte_20,byte_21,byte_22,byte_23,byte_24,byte_25,byte_26,byte_27,byte_28,byte_29,byte_3,byte_30,byte_31,byte_4,byte_5,byte_6,byte_7,byte_8,byte_9,chunk_byte_size,chunk_number_in_heap,chunk_ptrs,chunk_vns
byte_0,1.0,0.7406256178272813,0.1042385633555483,0.11019040786117032,-0.009973806183826216,0.05816995503920593,0.22497000497975184,0.2779607808811092,0.006984621273724319,-0.20614478104074682,-0.3507925557666401,-0.29937561069318236,0.4984479698992546,-0.15090773259046797,-0.15012864518799215,0.14562995987145852,0.15358704390148623,0.11644989808613132,0.13229446116908736,0.144146696291006,0.10227091403957639,0.30629632132483225,0.31511670292016764,0.21953394931391948,0.3334414422149243,0.3585578228731714,0.25892077643579325,0.24028575436442687,-0.08202557983561524,-0.058795912682387354,0.020578191308647378,0.003379113490587184,-0.012376006906511257,0.5392676490759287,-0.12372489429479103,-0.0018447034648418612
byte_1,0.7406256178272813,1.0,0.0925640216493237,0.09851387972311555,-0.0036834547326278413,0.047584132446877904,0.2275333520989192,0.257874096096459,-0.01816014164974541,-0.2212363928626299,-0.36528515036214976,-0.3102026595075354,0.5265097764018063,-0.16955847396411,-0.17966243140726437,0.12125335939050885,0.1327571591328137,0.11578742133611232,0.11791441865096977,0.13309887772786339,0.0932794482593395,0.29547474475399843,0.2726388691098098,0.23026451006083634,0.2931199680714144,0.32385262240775603,0.2498967332550063,0.23262407935509677,-0.07890489488857856,-0.0572981697911361,0.015559776337625203,-0.00017831362430085595,-0.014028799432911094,0.5472319490245449,-0.12615512990837482,-0.0033631572304828774
byte_10,0.1042385633555483,0.0925640216493237,1.0,0.46363955590353906,0.4185503767984115,0.3796281538112566,0.05638956249269777,0.05381686241019293,0.09143483594748796,0.08001989776986228,0.3650244529697602,0.09418371851977686,-0.1626768304308448,0.3606323083094778,0.35173172915113293,0.009862955069879376,-0.0016998541092585924,0.04001368288382983,0.02193466348071608,0.011677799634450947,0.012741033062424733,0.14226918848692655,0.13038222382273598,-0.2400705429950858,0.1579969049852615,0.1393876762692279,-0.21144779517318937,-0.14284681648528508,-0.1983185108002867,-0.2111459107719808,0.4678161483014775,0.4521165182679735,-0.024303982757364378,-0.08733460777368109,-0.2034549475443891,-0.007010200967983756
byte_11,0.11019040786117032,0.09851387972311555,0.46363955590353906,1.0,0.4006402133508251,0.440260715537952,0.20857477554053935,0.19652408941856356,0.10372325570196264,0.08996906568462959,0.07326922143517584,0.32503970869319626,-0.04570869438324199,0.23830039925078697,0.24123076574035635,0.023717185653467792,0.024331689774487013,-0.013811198440685724,-0.02559960525860408,-0.021249758099590156,-0.0336279973154139,0.12532426118098872,0.14156920488683475,0.1198144759278868,0.14793730197353014,0.14507766735117208,-0.08876948538866608,-0.03238329378610365,-0.1155913788305962,-0.09900607528963316,0.2743011390222087,0.2936241723006451,-0.013270153629966207,-0.016379437065978254,-0.0074982814868080625,-0.012909138682376382
byte_12,-0.009973806183826216,-0.0036834547326278413,0.4185503767984115,0.4006402133508251,1.0,0.5219119551404041,0.28924013546071764,0.2692709072506157,0.16786262685581674,0.14985927400377508,0.16299609827571532,0.18487597280311827,-0.1382645021944712,0.5672655345011101,0.3312163923819224,0.1518578489945275,0.15070585433544548,0.1487936021352441,0.13224874984684445,0.130907101229596,0.12418894767718734,0.00013563124020008225,0.009557732521426394,-0.12254914477420922,0.011900956116869837,0.015358822229905188,0.046337405743008084,-0.0978986456477156,-0.16701125722062096,-0.16208291494144492,0.20136534591002306,0.21555308165503329,-0.011938962065330022,-0.015993692258126545,0.005266261279126843,-0.012645352524920342
byte_13,0.05816995503920593,0.047584132446877904,0.3796281538112566,0.440260715537952,0.5219119551404041,1.0,0.4175216923979992,0.40845746716000036,0.19159208709498227,0.1563437252077247,0.1305302342651104,0.13750229288475374,-0.0905740335334299,0.24333478622558444,0.32790813475916436,0.23262121733671529,0.225523380071674,0.2039955689637417,0.19277678932199868,0.1790789523115483,0.1805304712362665,0.05196155275581663,0.08126859621029636,-0.0551812570547856,0.07130168024138216,0.046988494273484754,-0.04125257072110721,0.17752066547419817,-0.12729905934867014,-0.1219325950410886,0.12351119136631412,0.1498928621089561,-0.005106513969086223,0.045731182535673695,0.09850350802328421,-0.013896896349919086
byte_14,0.22497000497975184,0.2275333520989192,0.05638956249269777,0.20857477554053935,0.28924013546071764,0.4175216923979992,1.0,0.6385535015929757,0.14505206435235724,0.010128077048835674,-0.04017960175597354,-0.015764434835460514,0.3973606551010994,-0.1535845987952527,-0.13294038868735897,0.297972967611393,0.3060946671449803,0.2740893737872006,0.2530132021040114,0.25692385982456145,0.2364046137635659,0.14006902700509163,0.11075441808492976,0.30497196283928624,0.15058547535695507,0.14697754150205875,0.34089132913579917,0.2572268879792973,0.3009373756292909,0.19150802122735802,-0.3254409526165237,-0.28238931521728694,0.028134049308660636,0.2264600457882574,0.43661710766146783,-0.009588553109639021
byte_15,0.2779607808811092,0.257874096096459,0.05381686241019293,0.19652408941856356,0.2692709072506157,0.40845746716000036,0.6385535015929757,1.0,0.16833646899719246,0.020297723586779132,-0.042685699070826186,0.004079978195877562,0.37662676084877067,-0.142720064099731,-0.11548158957877493,0.3102736916276269,0.3165387679139185,0.27613239102595005,0.2849630192286582,0.28751657591245317,0.25149870357517845,0.10200469668132034,0.13803846463204286,0.280143347158035,0.14050456488734916,0.1439601122436514,0.3199864655359599,0.26156634637345055,0.15709145550438094,0.14611156533662367,-0.28251938090878365,-0.2512568300339135,0.021356223845263842,0.22722285393548738,0.3713887860742847,-0.01073329658414559
byte_16,0.006984621273724319,-0.01816014164974541,0.09143483594748796,0.10372325570196264,0.16786262685581674,0.19159208709498227,0.14505206435235724,0.16833646899719246,1.0,0.3136537635877408,0.29775477104617043,0.28230534002646307,-0.009390190875093192,0.1505823754135109,0.16433398447249004,0.09961948575409967,0.12111653444315416,0.11363117094668825,0.137934604772291,0.13277576403345367,0.09389239118808566,-0.020819992537366105,-0.012532866215685876,0.005132319585991928,-0.0002489322185660857,0.019500710774171003,0.019702424003260246,0.050991843659932604,-0.02679351055025824,-0.002606352333501377,0.07325530900634555,0.020958618506595136,-0.07728773653355721,0.007720101079656857,-0.002853814825001414,-0.0789394149799695
byte_17,-0.20614478104074682,-0.2212363928626299,0.08001989776986228,0.08996906568462959,0.14985927400377508,0.1563437252077247,0.010128077048835674,0.020297723586779132,0.3136537635877408,1.0,0.3869330975692053,0.3802692840103016,-0.17160251269085222,0.22679679400395775,0.2693906388183558,0.10462430839782216,0.10611726950622359,0.10436580717674382,0.09919822296689199,0.08635534420529417,0.07004076883383985,-0.030124982997159454,-0.01347155680581586,-0.07112277551725087,-0.023951890943967317,-0.017300013322916825,-0.08576808198928701,-0.05669763403195587,0.012264404696833724,0.04073561618219371,0.09454711916012183,0.14166420613745817,-0.07260116199151075,-0.20810918257879416,-0.047674815924974405,-0.0701949017606658
